cell_id	seed_index	world_seed	checkpoint_sha256	run	observed	p_two_sided	p_maxstat
M02	17	20360844.0	B82DB130A013A647198822BE3064590849100119A93F336B0ED03806F30FCCDD	R2	-0.00030762474628356917	0.007080078125	0.007080078125
M02	18	20360845.0	9F93C118DD21CB8E58748A8572F0985F289E9773268F76A3D40724ADBD96303B	R1	-0.00021157353689470572	0.003204345703125	0.003204345703125
M02	18	20360845.0	9F93C118DD21CB8E58748A8572F0985F289E9773268F76A3D40724ADBD96303B	R2	-9.651006626055101e-05	0.362548828125	0.362548828125
M02	19	20360846.0	D72E13D6FF7E9DE9C719BAC72226FD7110E71E666F1ED3C3F79A2B70F6C2F594	R1	-0.0002734763203262377	0.00311279296875	0.00311279296875
M02	19	20360846.0	D72E13D6FF7E9DE9C719BAC72226FD7110E71E666F1ED3C3F79A2B70F6C2F594	R2	-0.0002098971366279014	0.06494140625	0.06494140625
M02	20	20360847.0	9232B614554E1DE7137ED7E9359C7294C986CEE52C2ABF60412EA550658CB40F	R1	-0.00033286561474947995	0.0003662109375	0.0003662109375
M02	20	20360847.0	9232B614554E1DE7137ED7E9359C7294C986CEE52C2ABF60412EA550658CB40F	R2	-0.0004109716730230803	0.001708984375	0.001708984375
M02	21	20360848.0	40CD8D02B18B161DD2573FC00502F61ABC986CE26B50DB3112AC3A43F1B12BBD	R1	-0.0003878695183566346	0.000244140625	0.000244140625
M02	21	20360848.0	40CD8D02B18B161DD2573FC00502F61ABC986CE26B50DB3112AC3A43F1B12BBD	R2	-0.00011636415811901479	0.208984375	0.208984375
M02	22	20360849.0	79FE3DFBFD6C93326B7B00B4B95BD2B339E0BA22EE1B9C71C5A68CAFCA86B107	R1	-0.00018867238666278428	0.06268310546875	0.06268310546875
M02	22	20360849.0	79FE3DFBFD6C93326B7B00B4B95BD2B339E0BA22EE1B9C71C5A68CAFCA86B107	R2	8.126908556289891e-06	0.947265625	0.947265625
M02	23	20360850.0	341D6D933D6C8400F220F57444F5B1AB4A6ECB46AA8D1917ADABE8A5A9AD50A0	R1	-0.00019129795669288322	0.050048828125	0.050048828125
M02	23	20360850.0	341D6D933D6C8400F220F57444F5B1AB4A6ECB46AA8D1917ADABE8A5A9AD50A0	R2	-0.00022292256940399842	0.001953125	0.001953125
M02	24	20360851.0	54FD7EFBAD1BDA302F464E3DE8DC3C6340DB9D77223CD0BF735C2A09EAB8EEEF	R1	-0.00010759155141469602	0.265869140625	0.265869140625
M02	24	20360851.0	54FD7EFBAD1BDA302F464E3DE8DC3C6340DB9D77223CD0BF735C2A09EAB8EEEF	R2	-0.00019512042471401308	0.16357421875	0.16357421875
M02	25	20360852.0	592F85D3974ACCA22CB4215E1128D1D157E8D84E271E65F5A9A22CFEBA92B803	R1	-9.24827766835216e-05	0.208892822265625	0.208892822265625
M02	25	20360852.0	592F85D3974ACCA22CB4215E1128D1D157E8D84E271E65F5A9A22CFEBA92B803	R2	-0.00018501424822400063	0.048095703125	0.048095703125
M02	26	20360853.0	EC4BC592EFD308C3B52EDCB1DD75CD8373905121F30D8957138BFAE41BDD358C	R1	-0.00018581400693820746	0.089996337890625	0.089996337890625
M02	26	20360853.0	EC4BC592EFD308C3B52EDCB1DD75CD8373905121F30D8957138BFAE41BDD358C	R2	-7.949855633261189e-05	0.467041015625	0.467041015625
M02	27	20360854.0	EB77E1565D0FBA9DAABC5C5F91C2C70CF056FDDCE7A371013F15BCB1E4CF7059	R1	1.2790259391575647e-05	0.87200927734375	0.87200927734375
M02	27	20360854.0	EB77E1565D0FBA9DAABC5C5F91C2C70CF056FDDCE7A371013F15BCB1E4CF7059	R2	-0.0002707334817364562	0.041015625	0.041015625
M02	28	20360855.0	0516A81D18B9D20C6C4BC5D52293DB3B1C568CE88136CA0C95E9ADA6A3449104	R1	-0.00023865784185624035	0.00372314453125	0.00372314453125
M02	28	20360855.0	0516A81D18B9D20C6C4BC5D52293DB3B1C568CE88136CA0C95E9ADA6A3449104	R2	-2.871840617202405e-06	0.970458984375	0.970458984375
M02	29	20360856.0	68621FF3193F6636E514CD938727388E4692CFF1C3D4350CF3FF7387FE07222F	R1	-0.00015948118695054532	0.042694091796875	0.042694091796875
M02	29	20360856.0	68621FF3193F6636E514CD938727388E4692CFF1C3D4350CF3FF7387FE07222F	R2	-0.00015086916941356996	0.230712890625	0.230712890625
M02	30	20360857.0	65BB2F4D1267AF2F6869BB6727A6E4571D10BE733B55B2A534F347143ED53A54	R1	-0.0001294836808903555	0.2781982421875	0.2781982421875
M02	30	20360857.0	65BB2F4D1267AF2F6869BB6727A6E4571D10BE733B55B2A534F347143ED53A54	R2	-0.00011013225369630085	0.418701171875	0.418701171875
M02	31	20360858.0	146C83C63E7A7F1714AB703A8015CFFCEC0513E9122B7CDEB0349EB844B9E277	R1	-9.66886865462846e-05	0.2762451171875	0.2762451171875
M02	31	20360858.0	146C83C63E7A7F1714AB703A8015CFFCEC0513E9122B7CDEB0349EB844B9E277	R2	-0.0001284688578301462	0.176025390625	0.176025390625
M02	32	20360859.0	EC86D2F2758DE57585B8ECC126FF4472D0A7975325116FFB744DED05836256C7	R1	-0.0002176671016774209	0.009124755859375	0.009124755859375
M02	32	20360859.0	EC86D2F2758DE57585B8ECC126FF4472D0A7975325116FFB744DED05836256C7	R2	-0.00012179214312201386	0.27978515625	0.27978515625
M02	33	20360860.0	F3F19214713458CA2BD67379C8A0F37B1806408C0E7261B95F212EC5C50373AA	R1	-0.00020460028017442564	0.02783203125	0.02783203125
M02	33	20360860.0	F3F19214713458CA2BD67379C8A0F37B1806408C0E7261B95F212EC5C50373AA	R2	4.163658189594088e-05	0.740478515625	0.740478515625
M02	34	20360861.0	20849618FE3C59C21DEC04DF25047088945F47A3DD20FB976DD70AE453AB5746	R1	-0.00023575307404660124	0.009368896484375	0.009368896484375
M02	34	20360861.0	20849618FE3C59C21DEC04DF25047088945F47A3DD20FB976DD70AE453AB5746	R2	5.403111475481313e-05	0.626708984375	0.626708984375
M02	35	20360862.0	AF41D405053013B4372BC107DC02F9442B73ADDF4F03F167F8EFB09A3E6C076D	R1	1.1047706257538139e-05	0.894287109375	0.894287109375
M02	35	20360862.0	AF41D405053013B4372BC107DC02F9442B73ADDF4F03F167F8EFB09A3E6C076D	R2	-1.094181587051128e-05	0.934814453125	0.934814453125
M02	36	20360863.0	A1769A88531AE1F683E51F368C7D10D459A46C8707EDBFF4E1F3C4328CFCEBE6	R1	-0.0002299180689467092	0.00665283203125	0.00665283203125
M02	36	20360863.0	A1769A88531AE1F683E51F368C7D10D459A46C8707EDBFF4E1F3C4328CFCEBE6	R2	3.6201177226684335e-06	0.96826171875	0.96826171875
M02	37	20360864.0	758BA7D561529F800E98AB539211BC25C0C7E21829198BF02265679315BFCF56	R1	-0.0002687470827487795	0.02545166015625	0.02545166015625
M02	37	20360864.0	758BA7D561529F800E98AB539211BC25C0C7E21829198BF02265679315BFCF56	R2	-0.00019424961868825275	0.08984375	0.08984375
M02	38	20360865.0	75023992B5C3C6299103D3ED8486B97D58BF006BBE44951B046468F09AC876E9	R1	-0.00014391249808713214	0.1390380859375	0.1390380859375
M02	38	20360865.0	75023992B5C3C6299103D3ED8486B97D58BF006BBE44951B046468F09AC876E9	R2	-0.00022349628827682134	0.126953125	0.126953125
M02	39	20360866.0	29438AF91B944AD35FA0D00111BB20276B6412AC0271B6238C2907DE73DB3C6E	R1	-0.00023186875279114933	0.009002685546875	0.009002685546875
M02	39	20360866.0	29438AF91B944AD35FA0D00111BB20276B6412AC0271B6238C2907DE73DB3C6E	R2	-0.00014597141229949633	0.105224609375	0.105224609375
M02	40	20360867.0	BB3F5E51218E5C3B51BBB1115AF8110B9349F8E0B50649C1684E9C169190B908	R1	-0.0002961839662378738	0.000946044921875	0.000946044921875
M02	40	20360867.0	BB3F5E51218E5C3B51BBB1115AF8110B9349F8E0B50649C1684E9C169190B908	R2	-8.026728972130254e-05	0.449462890625	0.449462890625
M02	41	20360868.0	6D8B5804951F0AB9D81B431622E4C673EE39848CDDE1CFB413D872802675A618	R1	-0.00022162366212938507	0.015380859375	0.015380859375
M02	41	20360868.0	6D8B5804951F0AB9D81B431622E4C673EE39848CDDE1CFB413D872802675A618	R2	-0.00016050263047743746	0.2373046875	0.2373046875
M02	42	20360869.0	C0654E91E406F39C1CBF94502C9598B07DCAA4FF44DE7AAD9A7BF8F91BE37DBA	R1	1.2706067786161134e-05	0.89752197265625	0.89752197265625
M02	42	20360869.0	C0654E91E406F39C1CBF94502C9598B07DCAA4FF44DE7AAD9A7BF8F91BE37DBA	R2	-5.7794716379635343e-05	0.505859375	0.505859375
M02	43	20360870.0	B7DC488DF52610ACDA98831319A73E82E308CFBF8616E7B9F7B3F8A97A4DAD19	R1	-7.908369954349461e-05	0.416015625	0.416015625
M02	43	20360870.0	B7DC488DF52610ACDA98831319A73E82E308CFBF8616E7B9F7B3F8A97A4DAD19	R2	-0.00015664113287919068	0.097900390625	0.097900390625
M02	44	20360871.0	051336EAA4E20C4AB5654D43022DC6E19C334D3824176E5B6F5496E43A29ECEC	R1	-0.00022237259451676373	0.000640869140625	0.000640869140625
M02	44	20360871.0	051336EAA4E20C4AB5654D43022DC6E19C334D3824176E5B6F5496E43A29ECEC	R2	-0.0001285870818414711	0.226318359375	0.226318359375
M02	45	20360872.0	E350F6837BB3F25C7D6DA3F7F9639AC3F35EE91695E343297B1536FC57AE721A	R1	-0.00019006375032798925	0.060638427734375	0.060638427734375
M02	45	20360872.0	E350F6837BB3F25C7D6DA3F7F9639AC3F35EE91695E343297B1536FC57AE721A	R2	-0.00025698307760610147	0.006591796875	0.006591796875
M02	46	20360873.0	34CDAEA5116565C87FA9C29141AB797DCFA9639F21AE72DFECB380D87B574F99	R1	-0.00016238855353584682	0.053985595703125	0.053985595703125
M02	46	20360873.0	34CDAEA5116565C87FA9C29141AB797DCFA9639F21AE72DFECB380D87B574F99	R2	-0.00028484896053619413	0.01318359375	0.01318359375
M02	47	20360874.0	95416B5EC3F7C257791C9A4E135621DEDE5E96BC04B8C887AA10BDA14733C995	R1	-0.00015414444021358202	0.131500244140625	0.131500244140625
M02	47	20360874.0	95416B5EC3F7C257791C9A4E135621DEDE5E96BC04B8C887AA10BDA14733C995	R2	-7.579278668007016e-05	0.5576171875	0.5576171875
M02	48	20360875.0	7B5ECE6D578C31FAF22CF672D7004F838F46AEDAD61FDFA14DB7A0DE9FA6A614	R1	-0.00011407606849340302	0.063507080078125	0.063507080078125
M02	48	20360875.0	7B5ECE6D578C31FAF22CF672D7004F838F46AEDAD61FDFA14DB7A0DE9FA6A614	R2	-0.00016236642760667833	0.086181640625	0.086181640625
M02	49	20360876.0	1D598B3175481C8DD7A18F681792D6E17938E74B18D5ECDBEB71671CCCABFF40	R1	-0.0002436568804134666	0.01434326171875	0.01434326171875
M02	49	20360876.0	1D598B3175481C8DD7A18F681792D6E17938E74B18D5ECDBEB71671CCCABFF40	R2	-0.0001701564910393849	0.2529296875	0.2529296875
M02	50	20360877.0	98DD520569607445F83ED361BD5AA1E8791551730A2DC474A391C20534CFDEE6	R1	-3.573977484166855e-05	0.658233642578125	0.658233642578125
M02	50	20360877.0	98DD520569607445F83ED361BD5AA1E8791551730A2DC474A391C20534CFDEE6	R2	-9.862494662003738e-05	0.54296875	0.54296875
M02	51	20360878.0	3EC9C8FFEA89FE950D5F6A822698D2B10B5867CD5222945BF8699AC70941143B	R1	-0.00034487016407349383	0.002288818359375	0.002288818359375
M02	51	20360878.0	3EC9C8FFEA89FE950D5F6A822698D2B10B5867CD5222945BF8699AC70941143B	R2	-0.0002486916293101046	0.02099609375	0.02099609375
M02	52	20360879.0	A1AFB1A25AC7239F87F92A110F8373FBB3539844F3293895CF79653D45FEE50E	R1	-0.00016218510139582318	0.1998291015625	0.1998291015625
M02	52	20360879.0	A1AFB1A25AC7239F87F92A110F8373FBB3539844F3293895CF79653D45FEE50E	R2	-0.00012968423580736756	0.2021484375	0.2021484375
M02	53	20360880.0	B1BC13B5DD3702E1C6EF85D155E60E8F56D804595A99B7CD3E4BF9ED3397CDCB	R1	-0.00030796723695638027	0.000762939453125	0.000762939453125
M02	53	20360880.0	B1BC13B5DD3702E1C6EF85D155E60E8F56D804595A99B7CD3E4BF9ED3397CDCB	R2	-0.0002472994063114352	0.033447265625	0.033447265625
M02	54	20360881.0	4A804C3459CAD46DD61193D201FB646C3B49DFBCF781DA4DB081C5376CDFEAA9	R1	-0.00012493351564895933	0.076141357421875	0.076141357421875
M02	54	20360881.0	4A804C3459CAD46DD61193D201FB646C3B49DFBCF781DA4DB081C5376CDFEAA9	R2	-0.00013412522935116826	0.25244140625	0.25244140625
M02	55	20360882.0	E4CC658349C3BD396C4539482D34F17C42C77549D4AF9308F482A450E8AB6B02	R1	-0.00012190656792118708	0.282928466796875	0.282928466796875
M02	55	20360882.0	E4CC658349C3BD396C4539482D34F17C42C77549D4AF9308F482A450E8AB6B02	R2	-0.00011539052327425158	0.248779296875	0.248779296875
M02	56	20360883.0	A72C964BAB778C07917D5BC8C9CEBB180D21F3905A943D160CF8880DE34C86A7	R1	-0.00011937477714514147	0.160369873046875	0.160369873046875
M02	56	20360883.0	A72C964BAB778C07917D5BC8C9CEBB180D21F3905A943D160CF8880DE34C86A7	R2	-5.93350122787901e-05	0.5908203125	0.5908203125
M02	57	20360884.0	EB07FCA431C7EDDB111A2BE1B71F401B2DF1DCBB0C1BE94D7B40B71C50E71696	R1	-0.00021226371167698595	0.040557861328125	0.040557861328125
M02	57	20360884.0	EB07FCA431C7EDDB111A2BE1B71F401B2DF1DCBB0C1BE94D7B40B71C50E71696	R2	-0.00026462140671326006	0.01806640625	0.01806640625
M02	58	20360885.0	1219452C32CECAE0048E8CB07ACBCDC0557D0008308A461FEC13B1553AAF75ED	R1	2.6282423954869092e-05	0.874176025390625	0.874176025390625
M02	58	20360885.0	1219452C32CECAE0048E8CB07ACBCDC0557D0008308A461FEC13B1553AAF75ED	R2	-0.00030394266599512225	0.0244140625	0.0244140625
M02	59	20360886.0	A12DC76B91A6DFCFD49E9D10621324602F454AB10397012599E6F6CAE44F3B5E	R1	-0.00026705770251639566	0.0032958984375	0.0032958984375
M02	59	20360886.0	A12DC76B91A6DFCFD49E9D10621324602F454AB10397012599E6F6CAE44F3B5E	R2	-0.00010171309763423024	0.25830078125	0.25830078125
M02	60	20360887.0	7F6A490FE0C66094BE503B57159EBF2E1705F27304933E450F8A587E8BA2F1F8	R1	-0.0001873521042650145	0.079132080078125	0.079132080078125
M02	60	20360887.0	7F6A490FE0C66094BE503B57159EBF2E1705F27304933E450F8A587E8BA2F1F8	R2	-0.00017073566273500168	0.1435546875	0.1435546875
M02	61	20360888.0	C87A1721E877CC446616D0422BB0BE6A45113D949A19265D30AA8A5D2EB42C88	R1	-0.00026828939859144203	0.00177001953125	0.00177001953125
M02	61	20360888.0	C87A1721E877CC446616D0422BB0BE6A45113D949A19265D30AA8A5D2EB42C88	R2	-0.00026939917197630004	0.028564453125	0.028564453125
M02	62	20360889.0	76B76396A9AA60F420ACB8BC5322B9B9F14C881A45BE62EBC6BAA80ADA75843A	R1	-9.073992039194498e-05	0.40875244140625	0.40875244140625
M02	62	20360889.0	76B76396A9AA60F420ACB8BC5322B9B9F14C881A45BE62EBC6BAA80ADA75843A	R2	-5.353306470001927e-05	0.57666015625	0.57666015625
M02	63	20360890.0	540AC2537CB7890B6667DC15D82A611B5D1BCBEED50CF42A53B995EAE19721B8	R1	-8.808430526808592e-05	0.315032958984375	0.315032958984375
M02	63	20360890.0	540AC2537CB7890B6667DC15D82A611B5D1BCBEED50CF42A53B995EAE19721B8	R2	-6.952756143775458e-05	0.321044921875	0.321044921875
M02	64	20360891.0	F3DF325DED93CA0CBA1CCD3DB3BB1FD6625E2DAC34AD5C1A13877D6FA5907C51	R1	-0.00022518286967422683	0.003204345703125	0.003204345703125
M02	64	20360891.0	F3DF325DED93CA0CBA1CCD3DB3BB1FD6625E2DAC34AD5C1A13877D6FA5907C51	R2	-0.00021368488866239005	0.009033203125	0.009033203125
