cell_id	seed_index	row_index	subject	run	Mpower	Mphase	n_pairs
P09	60	22	CS56	R1	-0.00191416761570668	0	12
P09	60	23	CS56	R2	0.00702856648932054	0	12
P09	60	24	CS57	R1	-0.00488672155595584	0	12
P09	60	25	CS57	R2	-0.00407922544119207	0	12
P09	60	26	CS58	R1	-0.00716943944938986	0	7
P09	60	27	CS60	R1	-0.012814075511883	0	14
P09	60	28	CS62	R1	0.0122568415429338	0	7
P09	60	29	CS62	R2	-0.00836191212435487	0	7
P09	61	1	CS41	R1	0.00244209477036403	0	14
P09	61	2	CS41	R2	-0.00214438601049783	0	14
P09	61	3	CS42	R1	0.00547403249448146	0	14
P09	61	4	CS42	R2	0.00145020353829259	0	14
P09	61	5	CS43	R1	0.00239052997273529	0	14
P09	61	6	CS43	R2	0.000402292537904823	0	14
P09	61	7	CS44	R1	0.00362698798875518	0	14
P09	61	8	CS47	R1	-0.00553734324432651	0	14
P09	61	9	CS47	R2	-0.00300490171727905	0	14
P09	61	10	CS48	R1	-0.00244105421199523	0	14
P09	61	11	CS48	R2	0.000481590447804013	0	14
P09	61	12	CS49	R1	0.00538838212740446	0	12
P09	61	13	CS49	R2	0.00733305480763436	0	14
P09	61	14	CS51	R1	0.00269359885769868	0	14
P09	61	15	CS51	R2	0.0109988956844573	0	12
P09	61	16	CS53	R1	0.00190692310204251	0	12
P09	61	17	CS53	R2	0.00604717805370486	0	8
P09	61	18	CS54	R1	-0.0271707775106963	0	7
P09	61	19	CS54	R2	-0.00612921489148978	0	7
P09	61	20	CS55	R1	-0.00128910379583681	0	14
P09	61	21	CS55	R2	0.00162943868621461	0	14
P09	61	22	CS56	R1	0.00571986648442564	0	12
P09	61	23	CS56	R2	-0.00303827326088313	0	12
P09	61	24	CS57	R1	-0.000565083775135476	0	12
P09	61	25	CS57	R2	0.00382201327450898	0	12
P09	61	26	CS58	R1	-0.00152552178291661	0	7
P09	61	27	CS60	R1	-0.00467664643946662	0	14
P09	61	28	CS62	R1	0.0021699288547394	0	7
P09	61	29	CS62	R2	0.0102996581136276	0	7
P09	62	1	CS41	R1	0.00783934326609927	0	14
P09	62	2	CS41	R2	0.000917423338040541	0	14
P09	62	3	CS42	R1	0.00236718322691158	0	14
P09	62	4	CS42	R2	-0.00764423197173321	0	14
P09	62	5	CS43	R1	0.00346531141500679	0	14
P09	62	6	CS43	R2	-0.00457624399192323	0	14
P09	62	7	CS44	R1	-0.0119213004801744	0	14
P09	62	8	CS47	R1	-0.000454900708111665	0	14
P09	62	9	CS47	R2	0.00453329665870812	0	14
P09	62	10	CS48	R1	0.0160937740503287	0	14
P09	62	11	CS48	R2	-0.00427629098912062	0	14
P09	62	12	CS49	R1	-0.000513006529623684	0	12
P09	62	13	CS49	R2	-0.00332373110917214	0	14
P09	62	14	CS51	R1	-0.00748581592048694	0	14
P09	62	15	CS51	R2	-0.0102903332057187	0	12
P09	62	16	CS53	R1	0.00697196610072299	0	12
P09	62	17	CS53	R2	-0.00857998191817539	0	8
P09	62	18	CS54	R1	-0.0116754279363102	0	7
P09	62	19	CS54	R2	0.00883730959152233	0	7
P09	62	20	CS55	R1	0.00251990306082046	0	14
P09	62	21	CS55	R2	-0.00656679819235731	0	14
P09	62	22	CS56	R1	-0.00504205910067353	0	12
P09	62	23	CS56	R2	0.0095327249285513	0	12
P09	62	24	CS57	R1	0.00143910064586195	0	12
P09	62	25	CS57	R2	0.00167515881316408	0	12
P09	62	26	CS58	R1	0.00247591029723433	0	7
P09	62	27	CS60	R1	-0.00927625383233229	0	14
P09	62	28	CS62	R1	0.000237195363244721	0	7
P09	62	29	CS62	R2	-0.00148497242995239	0	7
P09	63	1	CS41	R1	-0.000564689569199768	0	14
P09	63	2	CS41	R2	-0.000743674387763698	0	14
P09	63	3	CS42	R1	0.00163143730091978	0	14
P09	63	4	CS42	R2	-0.000270755684180634	0	14
P09	63	5	CS43	R1	-0.0015576913402646	0	14
P09	63	6	CS43	R2	0.00620225017909022	0	14
P09	63	7	CS44	R1	-0.00348752000031843	0	14
P09	63	8	CS47	R1	0.00333762923454819	0	14
P09	63	9	CS47	R2	-0.006050077502551	0	14
P09	63	10	CS48	R1	0.00191746066306683	0	14
P09	63	11	CS48	R2	-0.00959260267971712	0	14
P09	63	12	CS49	R1	-0.00134345550132663	0	12
P09	63	13	CS49	R2	-0.00699593090379311	0	14
P09	63	14	CS51	R1	-0.00830448638916017	0	14
P09	63	15	CS51	R2	0.0066337132113074	0	12
P09	63	16	CS53	R1	-0.000724569388656541	0	12
P09	63	17	CS53	R2	-0.00342454439901742	0	8
P09	63	18	CS54	R1	0.00562730873683507	0	7
P09	63	19	CS54	R2	0.00262021408942356	0	7
P09	63	20	CS55	R1	0.00805890588736381	0	14
P09	63	21	CS55	R2	0.00267017800944699	0	14
P09	63	22	CS56	R1	0.00189615399475557	0	12
P09	63	23	CS56	R2	0.00693044598305885	0	12
P09	63	24	CS57	R1	0.00226787918101963	0	12
P09	63	25	CS57	R2	0.00908039786232884	0	12
P09	63	26	CS58	R1	-0.0165457424152471	0	7
P09	63	27	CS60	R1	-0.00169715960331597	0	14
P09	63	28	CS62	R1	-0.0186843760580707	0	7
P09	63	29	CS62	R2	0.0034304509433826	0	7
P09	64	1	CS41	R1	0.000335012273588255	0	14
P09	64	2	CS41	R2	0.00273172349046426	0	14
P09	64	3	CS42	R1	0.00315039529266111	0	14
P09	64	4	CS42	R2	0.00108598942039749	0	14
P09	64	5	CS43	R1	0.00143604967229613	0	14
P09	64	6	CS43	R2	0.0104556148764951	0	14
P09	64	7	CS44	R1	0.0109722980566645	0	14
P09	64	8	CS47	R1	0.0069192261424585	0	14
P09	64	9	CS47	R2	-0.00715890074528527	0	14
P09	64	10	CS48	R1	-0.00437075932607294	0	14
P09	64	11	CS48	R2	0.000378032387401897	0	14
P09	64	12	CS49	R1	0.00352956494320639	0	12
P09	64	13	CS49	R2	0.000854466529978601	0	14
P09	64	14	CS51	R1	0.0118344130893684	0	14
P09	64	15	CS51	R2	0.00168480172765486	0	12
P09	64	16	CS53	R1	-0.00230364622259365	0	12
P09	64	17	CS53	R2	0.00610070967486308	0	8
P09	64	18	CS54	R1	-0.00284003977726218	0	7
P09	64	19	CS54	R2	-0.0121577310167929	0	7
P09	64	20	CS55	R1	-0.00359876270146364	0	14
P09	64	21	CS55	R2	0.00903170590427421	0	14
P09	64	22	CS56	R1	0.00481528039575371	0	12
P09	64	23	CS56	R2	-0.00251756951777282	0	12
P09	64	24	CS57	R1	-0.00474335751979023	0	12
P09	64	25	CS57	R2	0.0109236039748961	0	12
P09	64	26	CS58	R1	-0.00349827552180434	0	7
P09	64	27	CS60	R1	0.00618124738074985	0	14
P09	64	28	CS62	R1	-0.00859218986214664	0	7
P09	64	29	CS62	R2	0.00281820564944608	0	7
P10	1	1	CS41	R1	0.122611536216766	0	14
P10	1	2	CS41	R2	0.0808973437999704	0	14
P10	1	3	CS42	R1	0.112000169123829	0	14
P10	1	4	CS42	R2	0.117608959166822	0	14
P10	1	5	CS43	R1	0.078103093854386	0	14
P10	1	6	CS43	R2	0.0880512800406246	0	14
P10	1	7	CS44	R1	0.115997777499615	0	14
P10	1	8	CS47	R1	0.110425040882119	0	14
P10	1	9	CS47	R2	0.106934018922104	0	14
P10	1	10	CS48	R1	0.122742755214033	0	14
P10	1	11	CS48	R2	0.105983296462356	0	14
P10	1	12	CS49	R1	0.115485062629654	0	12
P10	1	13	CS49	R2	0.129943330991478	0	14
P10	1	14	CS51	R1	0.116828349885755	0	14
P10	1	15	CS51	R2	0.115949346358746	0	12
P10	1	16	CS53	R1	0.130069858949463	0	12
P10	1	17	CS53	R2	0.130968172263729	0	8
P10	1	18	CS54	R1	0.111918064644082	0	7
P10	1	19	CS54	R2	0.127811094877107	0	7
P10	1	20	CS55	R1	0.0757411064154054	0	14
P10	1	21	CS55	R2	0.0970865453313099	0	14
P10	1	22	CS56	R1	0.122403560297529	0	12
P10	1	23	CS56	R2	0.0994525735074422	0	12
P10	1	24	CS57	R1	0.129057774990061	0	12
P10	1	25	CS57	R2	0.108271084256642	0	12
P10	1	26	CS58	R1	0.125422219870664	0	7
P10	1	27	CS60	R1	0.119377407807444	0	14
P10	1	28	CS62	R1	0.0943319082262988	0	7
P10	1	29	CS62	R2	0.0850250576569561	0	7
P10	2	1	CS41	R1	0.0929813399055654	0	14
P10	2	2	CS41	R2	0.106695538570906	0	14
P10	2	3	CS42	R1	0.0999208323865269	0	14
P10	2	4	CS42	R2	0.109176841581209	0	14
P10	2	5	CS43	R1	0.10716817140635	0	14
P10	2	6	CS43	R2	0.0973508195046044	0	14
P10	2	7	CS44	R1	0.0950653603622651	0	14
P10	2	8	CS47	R1	0.117257697988123	0	14
P10	2	9	CS47	R2	0.066297978668941	0	14
P10	2	10	CS48	R1	0.0904938633268385	0	14
P10	2	11	CS48	R2	0.0778423758671518	0	14
P10	2	12	CS49	R1	0.121021507717532	0	12
P10	2	13	CS49	R2	0.119259051971004	0	14
P10	2	14	CS51	R1	0.0945802384208171	0	14
P10	2	15	CS51	R2	0.0409704682493124	0	12
P10	2	16	CS53	R1	0.0502631558214965	0	12
P10	2	17	CS53	R2	0.0864966064958497	0	8
P10	2	18	CS54	R1	0.0643791104517139	0	7
P10	2	19	CS54	R2	0.114965405003524	0	7
P10	2	20	CS55	R1	0.106210380545113	0	14
P10	2	21	CS55	R2	0.105423726625576	0	14
P10	2	22	CS56	R1	0.0996104657640484	0	12
P10	2	23	CS56	R2	0.129365875620403	0	12
P10	2	24	CS57	R1	0.0743628330515443	0	12
P10	2	25	CS57	R2	0.0539398692993449	0	12
P10	2	26	CS58	R1	0.0909208256269345	0	7
P10	2	27	CS60	R1	0.0762076953630341	0	14
P10	2	28	CS62	R1	0.116954391242145	0	7
P10	2	29	CS62	R2	0.107130048291631	0	7
P10	3	1	CS41	R1	0.148343724702958	0	14
P10	3	2	CS41	R2	0.137456116767472	0	14
P10	3	3	CS42	R1	0.0800986991121301	0	14
P10	3	4	CS42	R2	0.116882035825866	0	14
P10	3	5	CS43	R1	0.102776178745891	0	14
P10	3	6	CS43	R2	0.109291808092254	0	14
P10	3	7	CS44	R1	0.128381052446333	0	14
P10	3	8	CS47	R1	0.100108855758867	0	14
P10	3	9	CS47	R2	0.108018347120127	0	14
P10	3	10	CS48	R1	0.117163624116708	0	14
P10	3	11	CS48	R2	0.123933877496516	0	14
P10	3	12	CS49	R1	0.120833455535362	0	12
P10	3	13	CS49	R2	0.113874231112289	0	14
P10	3	14	CS51	R1	0.0365125524456702	0	14
P10	3	15	CS51	R2	0.0707204643933853	0	12
P10	3	16	CS53	R1	0.104418222781781	0	12
P10	3	17	CS53	R2	0.0883292702903576	0	8
P10	3	18	CS54	R1	0.0393117672842122	0	7
P10	3	19	CS54	R2	0.0990986872266279	0	7
P10	3	20	CS55	R1	0.108238093235729	0	14
P10	3	21	CS55	R2	0.098528875645049	0	14
P10	3	22	CS56	R1	0.124945052683145	0	12
P10	3	23	CS56	R2	0.124946175512091	0	12
P10	3	24	CS57	R1	0.130438839661225	0	12
P10	3	25	CS57	R2	0.125242857426585	0	12
P10	3	26	CS58	R1	0.106081846870039	0	7
P10	3	27	CS60	R1	0.122389546065732	0	14
P10	3	28	CS62	R1	0.109176942808993	0	7
P10	3	29	CS62	R2	0.10349477894016	0	7
P10	4	1	CS41	R1	0.0893341381103046	0	14
P10	4	2	CS41	R2	0.071297998568291	0	14
P10	4	3	CS42	R1	0.119212295543807	0	14
P10	4	4	CS42	R2	0.105507035114606	0	14
P10	4	5	CS43	R1	0.0972678085134616	0	14
P10	4	6	CS43	R2	0.116055656897766	0	14
P10	4	7	CS44	R1	0.130365104018225	0	14
P10	4	8	CS47	R1	0.137368005794193	0	14
P10	4	9	CS47	R2	0.120055844361977	0	14
P10	4	10	CS48	R1	0.111968571210338	0	14
P10	4	11	CS48	R2	0.106881862137555	0	14
P10	4	12	CS49	R1	0.0440725404460593	0	12
P10	4	13	CS49	R2	0.0647846130846731	0	14
P10	4	14	CS51	R1	0.0868725051334561	0	14
P10	4	15	CS51	R2	0.0955503852668022	0	12
P10	4	16	CS53	R1	0.126118984057115	0	12
P10	4	17	CS53	R2	0.0750374921648921	0	8
P10	4	18	CS54	R1	0.136610172320313	0	7
P10	4	19	CS54	R2	0.139055926824337	0	7
P10	4	20	CS55	R1	0.122648090419784	0	14
P10	4	21	CS55	R2	0.0973734223635102	0	14
P10	4	22	CS56	R1	0.14302402976662	0	12
P10	4	23	CS56	R2	0.111971682657516	0	12
P10	4	24	CS57	R1	0.103410626420175	0	12
P10	4	25	CS57	R2	0.10094888372926	0	12
P10	4	26	CS58	R1	0.0970514544595771	0	7
P10	4	27	CS60	R1	0.111693412909644	0	14
P10	4	28	CS62	R1	0.100016131417529	0	7
P10	4	29	CS62	R2	0.0742402262331493	0	7
P10	5	1	CS41	R1	0.0813245235997328	0	14
P10	5	2	CS41	R2	0.0770652270332402	0	14
P10	5	3	CS42	R1	0.130489344524459	0	14
P10	5	4	CS42	R2	0.125514563665659	0	14
P10	5	5	CS43	R1	0.0966345262758813	0	14
P10	5	6	CS43	R2	0.0743605905163489	0	14
P10	5	7	CS44	R1	0.0664834515602856	0	14
P10	5	8	CS47	R1	0.0975906380929602	0	14
P10	5	9	CS47	R2	0.133625628255543	0	14
P10	5	10	CS48	R1	0.125044619789803	0	14
P10	5	11	CS48	R2	0.122903961556719	0	14
P10	5	12	CS49	R1	0.120214964709284	0	12
P10	5	13	CS49	R2	0.127886806442896	0	14
P10	5	14	CS51	R1	0.142004119469621	0	14
P10	5	15	CS51	R2	0.141767118685937	0	12
P10	5	16	CS53	R1	0.127537002117994	0	12
P10	5	17	CS53	R2	0.0933157070702059	0	8
P10	5	18	CS54	R1	0.083817511246706	0	7
P10	5	19	CS54	R2	0.132520213227933	0	7
P10	5	20	CS55	R1	0.122659760363459	0	14
P10	5	21	CS55	R2	0.11922873225748	0	14
P10	5	22	CS56	R1	0.120347407253021	0	12
P10	5	23	CS56	R2	0.110430081789624	0	12
P10	5	24	CS57	R1	0.108773096072018	0	12
P10	5	25	CS57	R2	0.102953950839094	0	12
P10	5	26	CS58	R1	0.145637942944866	0	7
P10	5	27	CS60	R1	0.130001461761196	0	14
P10	5	28	CS62	R1	0.116372731459614	0	7
P10	5	29	CS62	R2	0.0929351915143166	0	7
P10	6	1	CS41	R1	0.114568523434076	0	14
P10	6	2	CS41	R2	0.0791821681581955	0	14
P10	6	3	CS42	R1	0.0983377021468192	0	14
P10	6	4	CS42	R2	0.113524246100768	0	14
P10	6	5	CS43	R1	0.0680254722493549	0	14
P10	6	6	CS43	R2	0.112726161930092	0	14
P10	6	7	CS44	R1	0.0811549444500409	0	14
P10	6	8	CS47	R1	0.125983030817738	0	14
P10	6	9	CS47	R2	0.142217334010995	0	14
P10	6	10	CS48	R1	0.122608619212303	0	14
P10	6	11	CS48	R2	0.112208088713631	0	14
P10	6	12	CS49	R1	0.0823101234730082	0	12
P10	6	13	CS49	R2	0.107298701717114	0	14
P10	6	14	CS51	R1	0.140813695332143	0	14
P10	6	15	CS51	R2	0.151795382912609	0	12
P10	6	16	CS53	R1	0.111565232344329	0	12
P10	6	17	CS53	R2	0.0962775279613935	0	8
P10	6	18	CS54	R1	0.118134655369706	0	7
P10	6	19	CS54	R2	0.135768947099984	0	7
P10	6	20	CS55	R1	0.131194254564035	0	14
P10	6	21	CS55	R2	0.137830445789046	0	14
P10	6	22	CS56	R1	0.143552837984685	0	12
P10	6	23	CS56	R2	0.149729345834806	0	12
P10	6	24	CS57	R1	0.126720755497545	0	12
P10	6	25	CS57	R2	0.120998881076179	0	12
P10	6	26	CS58	R1	0.136672594493266	0	7
P10	6	27	CS60	R1	0.0953366613712108	0	14
P10	6	28	CS62	R1	0.136147269219356	0	7
P10	6	29	CS62	R2	0.119429341278856	0	7
P10	7	1	CS41	R1	0.0858932049852053	0	14
P10	7	2	CS41	R2	0.122724364598	0	14
P10	7	3	CS42	R1	0.118967635685036	0	14
P10	7	4	CS42	R2	0.128095438906248	0	14
P10	7	5	CS43	R1	0.115407744063263	0	14
P10	7	6	CS43	R2	0.10667681482455	0	14
P10	7	7	CS44	R1	0.093958000155628	0	14
P10	7	8	CS47	R1	0.103105067228723	0	14
P10	7	9	CS47	R2	0.098056963460888	0	14
P10	7	10	CS48	R1	0.0891629832611341	0	14
P10	7	11	CS48	R2	0.0910626837227136	0	14
P10	7	12	CS49	R1	0.0807905334381495	0	12
P10	7	13	CS49	R2	0.123295640239184	0	14
P10	7	14	CS51	R1	0.100483806782799	0	14
P10	7	15	CS51	R2	0.123600936943918	0	12
P10	7	16	CS53	R1	0.126918188161257	0	12
P10	7	17	CS53	R2	0.114664968532416	0	8
P10	7	18	CS54	R1	0.116065771971028	0	7
P10	7	19	CS54	R2	0.133397253734406	0	7
P10	7	20	CS55	R1	0.0796390267589026	0	14
P10	7	21	CS55	R2	0.070629975873628	0	14
P10	7	22	CS56	R1	0.125817829435357	0	12
P10	7	23	CS56	R2	0.0796631870017285	0	12
P10	7	24	CS57	R1	0.119544446121622	0	12
P10	7	25	CS57	R2	0.107046993144637	0	12
P10	7	26	CS58	R1	0.11196147975274	0	7
P10	7	27	CS60	R1	0.0760114509782361	0	14
P10	7	28	CS62	R1	0.11487020863434	0	7
P10	7	29	CS62	R2	0.126751551113095	0	7
P10	8	1	CS41	R1	0.0711605288424718	0	14
P10	8	2	CS41	R2	0.102779920223254	0	14
P10	8	3	CS42	R1	0.128614407001478	0	14
P10	8	4	CS42	R2	0.0804618498119148	0	14
P10	8	5	CS43	R1	0.13978670072545	0	14
P10	8	6	CS43	R2	0.117138118753251	0	14
P10	8	7	CS44	R1	0.135485521460466	0	14
P10	8	8	CS47	R1	0.0846932976909624	0	14
P10	8	9	CS47	R2	0.111469631169921	0	14
P10	8	10	CS48	R1	0.1457821733887	0	14
P10	8	11	CS48	R2	0.14718773754807	0	14
P10	8	12	CS49	R1	0.10215369561305	0	12
P10	8	13	CS49	R2	0.106193757248332	0	14
P10	8	14	CS51	R1	0.137439906299252	0	14
P10	8	15	CS51	R2	0.140678421362252	0	12
P10	8	16	CS53	R1	0.140672251890329	0	12
P10	8	17	CS53	R2	0.126966380282918	0	8
P10	8	18	CS54	R1	0.122336968638248	0	7
P10	8	19	CS54	R2	0.145110760534139	0	7
P10	8	20	CS55	R1	0.0834078158072553	0	14
P10	8	21	CS55	R2	0.0756541224672727	0	14
P10	8	22	CS56	R1	0.107419658216682	0	12
P10	8	23	CS56	R2	0.121126195253386	0	12
P10	8	24	CS57	R1	0.141978635142317	0	12
P10	8	25	CS57	R2	0.132643024002873	0	12
P10	8	26	CS58	R1	0.0496047289561095	0	7
P10	8	27	CS60	R1	0.0695004792301934	0	14
P10	8	28	CS62	R1	0.14560041231397	0	7
P10	8	29	CS62	R2	0.135751875896555	0	7
P10	9	1	CS41	R1	0.0842722593093166	0	14
P10	9	2	CS41	R2	0.122453741936008	0	14
P10	9	3	CS42	R1	0.143852712778629	0	14
P10	9	4	CS42	R2	0.121978424445607	0	14
P10	9	5	CS43	R1	0.109194949508721	0	14
P10	9	6	CS43	R2	0.124223842417783	0	14
P10	9	7	CS44	R1	0.0907009810139828	0	14
P10	9	8	CS47	R1	0.112891508209987	0	14
P10	9	9	CS47	R2	0.134668053235622	0	14
P10	9	10	CS48	R1	0.0987119642431593	0	14
P10	9	11	CS48	R2	0.0772110713410209	0	14
P10	9	12	CS49	R1	0.100997122247203	0	12
P10	9	13	CS49	R2	0.125120980178836	0	14
P10	9	14	CS51	R1	0.108681155089609	0	14
P10	9	15	CS51	R2	0.121241961857324	0	12
P10	9	16	CS53	R1	0.0858482427407479	0	12
P10	9	17	CS53	R2	0.0582835656019639	0	8
P10	9	18	CS54	R1	0.135539549945249	0	7
P10	9	19	CS54	R2	0.147200585940954	0	7
P10	9	20	CS55	R1	0.103377826421308	0	14
P10	9	21	CS55	R2	0.10577425561757	0	14
P10	9	22	CS56	R1	0.143896644238816	0	12
P10	9	23	CS56	R2	0.147607645878258	0	12
P10	9	24	CS57	R1	0.138283669070935	0	12
P10	9	25	CS57	R2	0.131050947826168	0	12
P10	9	26	CS58	R1	0.0858987994520413	0	7
P10	9	27	CS60	R1	0.123813199444208	0	14
P10	9	28	CS62	R1	0.133747494633837	0	7
P10	9	29	CS62	R2	0.131669813224345	0	7
P10	10	1	CS41	R1	0.0547667389076055	0	14
P10	10	2	CS41	R2	0.107281729679252	0	14
P10	10	3	CS42	R1	0.113276654949665	0	14
P10	10	4	CS42	R2	0.124920156827889	0	14
P10	10	5	CS43	R1	0.127285100549149	0	14
P10	10	6	CS43	R2	0.123673449026017	0	14
P10	10	7	CS44	R1	0.135829787712894	0	14
P10	10	8	CS47	R1	0.086719579592019	0	14
P10	10	9	CS47	R2	0.1083859557381	0	14
P10	10	10	CS48	R1	0.0767072345245981	0	14
P10	10	11	CS48	R2	0.109781084286989	0	14
P10	10	12	CS49	R1	0.115985115757363	0	12
P10	10	13	CS49	R2	0.103609856322439	0	14
P10	10	14	CS51	R1	0.0705982210113415	0	14
P10	10	15	CS51	R2	0.0793082122342784	0	12
P10	10	16	CS53	R1	0.122509590385534	0	12
P10	10	17	CS53	R2	0.127451124108779	0	8
P10	10	18	CS54	R1	0.114223601087363	0	7
P10	10	19	CS54	R2	0.0444189067957019	0	7
P10	10	20	CS55	R1	0.0877255930428123	0	14
P10	10	21	CS55	R2	0.103951511615005	0	14
P10	10	22	CS56	R1	0.111493715561638	0	12
P10	10	23	CS56	R2	0.102068537355427	0	12
P10	10	24	CS57	R1	0.131731381827477	0	12
P10	10	25	CS57	R2	0.128868339387973	0	12
P10	10	26	CS58	R1	0.0570427815772481	0	7
P10	10	27	CS60	R1	0.13369451577068	0	14
P10	10	28	CS62	R1	0.0884725661673456	0	7
P10	10	29	CS62	R2	0.0921926102253247	0	7
P10	11	1	CS41	R1	0.125003074095671	0	14
P10	11	2	CS41	R2	0.138876751962487	0	14
P10	11	3	CS42	R1	0.107724847755473	0	14
P10	11	4	CS42	R2	0.12014098689572	0	14
P10	11	5	CS43	R1	0.099044329986745	0	14
P10	11	6	CS43	R2	0.110064860137457	0	14
P10	11	7	CS44	R1	0.121009382722802	0	14
P10	11	8	CS47	R1	0.0846439889724905	0	14
P10	11	9	CS47	R2	0.0770455520882494	0	14
P10	11	10	CS48	R1	0.103438397725607	0	14
P10	11	11	CS48	R2	0.105973418187231	0	14
P10	11	12	CS49	R1	0.129550806562631	0	12
P10	11	13	CS49	R2	0.0983112938043989	0	14
P10	11	14	CS51	R1	0.102242243738947	0	14
P10	11	15	CS51	R2	0.0993559177062036	0	12
P10	11	16	CS53	R1	0.0899884488595068	0	12
P10	11	17	CS53	R2	0.0872868407704998	0	8
P10	11	18	CS54	R1	0.139123477705832	0	7
P10	11	19	CS54	R2	0.1471457957143	0	7
P10	11	20	CS55	R1	0.0704855291654773	0	14
P10	11	21	CS55	R2	0.117582394664468	0	14
P10	11	22	CS56	R1	0.129899614959415	0	12
P10	11	23	CS56	R2	0.05694089292463	0	12
P10	11	24	CS57	R1	0.135019779760624	0	12
P10	11	25	CS57	R2	0.0931973184179955	0	12
P10	11	26	CS58	R1	0.0672225995539629	0	7
P10	11	27	CS60	R1	0.110096933977517	0	14
P10	11	28	CS62	R1	0.118813104956282	0	7
P10	11	29	CS62	R2	0.112953353615067	0	7
P10	12	1	CS41	R1	0.12023470021844	0	14
P10	12	2	CS41	R2	0.107913234697968	0	14
P10	12	3	CS42	R1	0.124847741416921	0	14
P10	12	4	CS42	R2	0.112841503188097	0	14
P10	12	5	CS43	R1	0.0753435770747178	0	14
P10	12	6	CS43	R2	0.0810635029962925	0	14
P10	12	7	CS44	R1	0.0779410694770906	0	14
P10	12	8	CS47	R1	0.0962315804507607	0	14
P10	12	9	CS47	R2	0.0712370472738406	0	14
P10	12	10	CS48	R1	0.10095459379973	0	14
P10	12	11	CS48	R2	0.11007886916268	0	14
P10	12	12	CS49	R1	0.123108417878255	0	12
P10	12	13	CS49	R2	0.118261967549018	0	14
P10	12	14	CS51	R1	0.0692111423176319	0	14
P10	12	15	CS51	R2	0.067255621020908	0	12
P10	12	16	CS53	R1	0.1034485951122	0	12
P10	12	17	CS53	R2	0.113182500498691	0	8
P10	12	18	CS54	R1	0.125405459219973	0	7
P10	12	19	CS54	R2	0.132904132257155	0	7
P10	12	20	CS55	R1	0.106590407768411	0	14
P10	12	21	CS55	R2	0.0563321697073958	0	14
P10	12	22	CS56	R1	0.133046703475254	0	12
P10	12	23	CS56	R2	0.127242527971474	0	12
P10	12	24	CS57	R1	0.0814977291870444	0	12
P10	12	25	CS57	R2	0.0796291028130234	0	12
P10	12	26	CS58	R1	0.0965882163839094	0	7
P10	12	27	CS60	R1	0.0562573133369424	0	14
P10	12	28	CS62	R1	0.0977638641165758	0	7
P10	12	29	CS62	R2	0.0904899025430483	0	7
P10	13	1	CS41	R1	0.137885743141543	0	14
P10	13	2	CS41	R2	0.141937864964036	0	14
P10	13	3	CS42	R1	0.120280342345925	0	14
P10	13	4	CS42	R2	0.106985063635699	0	14
P10	13	5	CS43	R1	0.120818344568051	0	14
P10	13	6	CS43	R2	0.131828231893727	0	14
P10	13	7	CS44	R1	0.109426426252412	0	14
P10	13	8	CS47	R1	0.106535750860709	0	14
P10	13	9	CS47	R2	0.100564453507929	0	14
P10	13	10	CS48	R1	0.138372004625416	0	14
P10	13	11	CS48	R2	0.128683684593232	0	14
P10	13	12	CS49	R1	0.102385708099924	0	12
P10	13	13	CS49	R2	0.116925965528915	0	14
P10	13	14	CS51	R1	0.0686890708501199	0	14
P10	13	15	CS51	R2	0.138190127767751	0	12
P10	13	16	CS53	R1	0.13488307816976	0	12
P10	13	17	CS53	R2	0.106003826304701	0	8
P10	13	18	CS54	R1	0.130899399696749	0	7
P10	13	19	CS54	R2	0.081676609673718	0	7
P10	13	20	CS55	R1	0.130936221879137	0	14
P10	13	21	CS55	R2	0.100151551511567	0	14
P10	13	22	CS56	R1	0.10472736902024	0	12
P10	13	23	CS56	R2	0.109487238375176	0	12
P10	13	24	CS57	R1	0.0743915252771532	0	12
P10	13	25	CS57	R2	0.0854818641183588	0	12
P10	13	26	CS58	R1	0.0981413454854834	0	7
P10	13	27	CS60	R1	0.131107181832833	0	14
P10	13	28	CS62	R1	0.124128609564263	0	7
P10	13	29	CS62	R2	0.113676128294918	0	7
P10	14	1	CS41	R1	0.111661129829652	0	14
P10	14	2	CS41	R2	0.0845959921465466	0	14
P10	14	3	CS42	R1	0.116691411641064	0	14
P10	14	4	CS42	R2	0.104003281960332	0	14
P10	14	5	CS43	R1	0.109935067183232	0	14
P10	14	6	CS43	R2	0.11194303943832	0	14
P10	14	7	CS44	R1	0.132372065831711	0	14
P10	14	8	CS47	R1	0.120542433072861	0	14
P10	14	9	CS47	R2	0.126564561221696	0	14
P10	14	10	CS48	R1	0.110610806739897	0	14
P10	14	11	CS48	R2	0.105744584441853	0	14
P10	14	12	CS49	R1	0.12470494543346	0	12
P10	14	13	CS49	R2	0.0923934665318894	0	14
P10	14	14	CS51	R1	0.101736834515492	0	14
P10	14	15	CS51	R2	0.101981136698553	0	12
P10	14	16	CS53	R1	0.0865441194561202	0	12
P10	14	17	CS53	R2	0.0269541887457785	0	8
P10	14	18	CS54	R1	0.108929933219958	0	7
P10	14	19	CS54	R2	0.0620877760547655	0	7
P10	14	20	CS55	R1	0.103185137096782	0	14
P10	14	21	CS55	R2	0.0565997188995464	0	14
P10	14	22	CS56	R1	0.140062534793739	0	12
P10	14	23	CS56	R2	0.124408931755687	0	12
P10	14	24	CS57	R1	0.121491797067536	0	12
