opaque_id	seed_index	world_seed	checkpoint_sha256	run	observed	p_two_sided	reject_alpha_0_05	domain_fraction	elapsed_s	peak_memory_bytes
PanelMember-04	21	91500021.0	DFD7E30B7CBD78C03D27DD5FAB7CC6A8478DD15C5C7F56225743B6598A50E658	R1	-0.0029376874849118065	3.0517578125e-05	1	0.00880641430256223	403.9787542	3281383424.0
PanelMember-04	21	91500021.0	DFD7E30B7CBD78C03D27DD5FAB7CC6A8478DD15C5C7F56225743B6598A50E658	R2	-0.0031161742621604307	0.000244140625	1	0.00880641430256223	403.9787542	3281383424.0
PanelMember-04	22	91500022.0	EFF3F5BBE97181FE3436C78484FE392D473A99BB9855E9243C98D589B64243AF	R1	-0.0024677286253730842	3.0517578125e-05	1	0.00880641430256223	417.9366665	3279966208.0
PanelMember-04	22	91500022.0	EFF3F5BBE97181FE3436C78484FE392D473A99BB9855E9243C98D589B64243AF	R2	-0.0028861274719433365	0.000244140625	1	0.00880641430256223	417.9366665	3279966208.0
PanelMember-04	23	91500023.0	28B73E26221EF3E065FB5862370926FEBB5BEB36BFEE4D5018C5135CB8250C07	R1	-0.0029953837234751933	3.0517578125e-05	1	0.00880641430256223	474.384226	3281043456.0
PanelMember-04	23	91500023.0	28B73E26221EF3E065FB5862370926FEBB5BEB36BFEE4D5018C5135CB8250C07	R2	-0.0026077548829465257	0.000244140625	1	0.00880641430256223	474.384226	3281043456.0
PanelMember-04	24	91500024.0	1B72D37EB529D298D0085B2E39E4E6E7021EA755AEC77B122502AF096EBEA020	R1	-0.0031734826538348084	3.0517578125e-05	1	0.00880641430256223	426.041373	3278966784.0
PanelMember-04	24	91500024.0	1B72D37EB529D298D0085B2E39E4E6E7021EA755AEC77B122502AF096EBEA020	R2	-0.0024229997479551187	0.000244140625	1	0.00880641430256223	426.041373	3278966784.0
PanelMember-04	25	91500025.0	B75F53D831174CE722FB53546C30847A0F9A3A52873B8E51A488AADF6D345536	R1	-0.0026659354700914284	3.0517578125e-05	1	0.00880641430256223	402.0121159	3279339520.0
PanelMember-04	25	91500025.0	B75F53D831174CE722FB53546C30847A0F9A3A52873B8E51A488AADF6D345536	R2	-0.0030506347597019983	0.000244140625	1	0.00880641430256223	402.0121159	3279339520.0
PanelMember-04	26	91500026.0	AFDFC6E60BC1D94B60811111563EFD756D19F787401EC74CC0D3B0C9A3623E20	R1	-0.002980494653408022	3.0517578125e-05	1	0.00880641430256223	401.9040459	3278364672.0
PanelMember-04	26	91500026.0	AFDFC6E60BC1D94B60811111563EFD756D19F787401EC74CC0D3B0C9A3623E20	R2	-0.0027520938103905855	0.000244140625	1	0.00880641430256223	401.9040459	3278364672.0
PanelMember-04	27	91500027.0	93B2CC0C0132A01928D8EE13694AF974D753B914515D00F3950891D221738342	R1	-0.0028902591168254973	3.0517578125e-05	1	0.00880641430256223	413.6373999	3276075008.0
PanelMember-04	27	91500027.0	93B2CC0C0132A01928D8EE13694AF974D753B914515D00F3950891D221738342	R2	-0.0030147769954046314	0.000244140625	1	0.00880641430256223	413.6373999	3276075008.0
