arm	run	seed_index	Mpower_subject_mean	Mphase_subject_mean	Mpower_reject	Mphase_reject
historical_1p0	R1	281	NaN	NaN	0	1
historical_1p0	R2	281	NaN	NaN	0	1
historical_1p0	R1	282	NaN	NaN	0	1
historical_1p0	R2	282	NaN	NaN	0	1
historical_1p0	R1	283	NaN	NaN	0	0
historical_1p0	R2	283	NaN	NaN	0	1
historical_1p0	R1	284	NaN	NaN	0	1
historical_1p0	R2	284	NaN	NaN	0	0
historical_1p0	R1	285	NaN	NaN	0	0
historical_1p0	R2	285	NaN	NaN	0	1
historical_1p0	R1	286	NaN	NaN	0	0
historical_1p0	R2	286	NaN	NaN	0	1
historical_1p0	R1	287	NaN	NaN	0	0
historical_1p0	R2	287	NaN	NaN	0	0
historical_1p0	R1	288	NaN	NaN	0	0
historical_1p0	R2	288	NaN	NaN	0	0
historical_1p0	R1	289	NaN	NaN	0	1
historical_1p0	R2	289	NaN	NaN	0	0
historical_1p0	R1	290	NaN	NaN	0	1
historical_1p0	R2	290	NaN	NaN	0	0
historical_1p0	R1	291	NaN	NaN	0	0
historical_1p0	R2	291	NaN	NaN	0	0
historical_1p0	R1	292	NaN	NaN	0	0
historical_1p0	R2	292	NaN	NaN	0	0
historical_1p0	R1	293	NaN	NaN	0	1
historical_1p0	R2	293	NaN	NaN	0	1
historical_1p0	R1	294	NaN	NaN	0	0
historical_1p0	R2	294	NaN	NaN	0	1
historical_1p0	R1	295	NaN	NaN	0	0
historical_1p0	R2	295	NaN	NaN	0	0
historical_1p0	R1	296	NaN	NaN	0	0
historical_1p0	R2	296	NaN	NaN	0	1
historical_1p0	R1	297	NaN	NaN	0	0
historical_1p0	R2	297	NaN	NaN	0	0
historical_1p0	R1	298	NaN	NaN	0	0
historical_1p0	R2	298	NaN	NaN	0	1
historical_1p0	R1	299	NaN	NaN	0	0
historical_1p0	R2	299	NaN	NaN	0	0
historical_1p0	R1	300	NaN	NaN	0	0
historical_1p0	R2	300	NaN	NaN	0	0
historical_1p0	R1	301	NaN	NaN	0	1
historical_1p0	R2	301	NaN	NaN	0	1
historical_1p0	R1	302	NaN	NaN	0	0
historical_1p0	R2	302	NaN	NaN	0	1
historical_1p0	R1	303	NaN	NaN	0	0
historical_1p0	R2	303	NaN	NaN	0	0
historical_1p0	R1	304	NaN	NaN	0	0
historical_1p0	R2	304	NaN	NaN	1	0
historical_1p0	R1	305	NaN	NaN	0	1
historical_1p0	R2	305	NaN	NaN	0	1
historical_1p0	R1	306	NaN	NaN	0	0
historical_1p0	R2	306	NaN	NaN	0	0
historical_1p0	R1	307	NaN	NaN	0	0
historical_1p0	R2	307	NaN	NaN	0	0
historical_1p0	R1	308	NaN	NaN	0	1
historical_1p0	R2	308	NaN	NaN	0	0
historical_1p0	R1	309	NaN	NaN	0	0
historical_1p0	R2	309	NaN	NaN	0	0
historical_1p0	R1	310	NaN	NaN	0	1
historical_1p0	R2	310	NaN	NaN	0	1
historical_1p0	R1	311	NaN	NaN	0	0
historical_1p0	R2	311	NaN	NaN	0	1
historical_1p0	R1	312	NaN	NaN	0	0
historical_1p0	R2	312	NaN	NaN	0	0
historical_1p0	R1	313	NaN	NaN	0	0
historical_1p0	R2	313	NaN	NaN	0	1
historical_1p0	R1	314	NaN	NaN	1	0
historical_1p0	R2	314	NaN	NaN	0	0
historical_1p0	R1	315	NaN	NaN	0	1
historical_1p0	R2	315	NaN	NaN	0	1
historical_1p0	R1	316	NaN	NaN	0	0
historical_1p0	R2	316	NaN	NaN	0	1
historical_1p0	R1	317	NaN	NaN	0	1
historical_1p0	R2	317	NaN	NaN	0	1
historical_1p0	R1	318	NaN	NaN	0	1
historical_1p0	R2	318	NaN	NaN	0	0
historical_1p0	R1	319	NaN	NaN	0	0
historical_1p0	R2	319	NaN	NaN	0	0
historical_1p0	R1	320	NaN	NaN	0	1
historical_1p0	R2	320	NaN	NaN	0	0
historical_1p0	R1	321	NaN	NaN	0	0
historical_1p0	R2	321	NaN	NaN	0	0
historical_1p0	R1	322	NaN	NaN	0	0
historical_1p0	R2	322	NaN	NaN	0	0
historical_1p0	R1	323	NaN	NaN	0	0
historical_1p0	R2	323	NaN	NaN	0	0
historical_1p0	R1	324	NaN	NaN	0	0
historical_1p0	R2	324	NaN	NaN	0	0
historical_1p0	R1	325	NaN	NaN	0	1
historical_1p0	R2	325	NaN	NaN	0	1
historical_1p0	R1	326	NaN	NaN	0	1
historical_1p0	R2	326	NaN	NaN	0	0
historical_1p0	R1	327	NaN	NaN	0	0
historical_1p0	R2	327	NaN	NaN	0	0
historical_1p0	R1	328	NaN	NaN	0	0
historical_1p0	R2	328	NaN	NaN	0	0
historical_1p0	R1	329	NaN	NaN	0	0
historical_1p0	R2	329	NaN	NaN	0	1
historical_1p0	R1	330	NaN	NaN	0	1
historical_1p0	R2	330	NaN	NaN	0	0
historical_1p0	R1	331	NaN	NaN	1	1
historical_1p0	R2	331	NaN	NaN	0	1
historical_1p0	R1	332	NaN	NaN	0	0
historical_1p0	R2	332	NaN	NaN	0	0
historical_1p0	R1	333	NaN	NaN	0	1
historical_1p0	R2	333	NaN	NaN	1	1
historical_1p0	R1	334	NaN	NaN	0	1
historical_1p0	R2	334	NaN	NaN	0	0
historical_1p0	R1	335	NaN	NaN	0	0
historical_1p0	R2	335	NaN	NaN	0	1
historical_1p0	R1	336	NaN	NaN	0	0
historical_1p0	R2	336	NaN	NaN	0	0
historical_1p0	R1	337	NaN	NaN	0	0
historical_1p0	R2	337	NaN	NaN	0	1
historical_1p0	R1	338	NaN	NaN	0	0
historical_1p0	R2	338	NaN	NaN	0	0
historical_1p0	R1	339	NaN	NaN	0	0
historical_1p0	R2	339	NaN	NaN	0	1
historical_1p0	R1	340	NaN	NaN	0	1
historical_1p0	R2	340	NaN	NaN	0	0
historical_1p0	R1	341	NaN	NaN	0	0
historical_1p0	R2	341	NaN	NaN	0	0
historical_1p0	R1	342	NaN	NaN	0	0
historical_1p0	R2	342	NaN	NaN	0	0
historical_1p0	R1	343	NaN	NaN	0	1
historical_1p0	R2	343	NaN	NaN	0	0
historical_1p0	R1	344	NaN	NaN	1	0
historical_1p0	R2	344	NaN	NaN	0	0
historical_1p0	R1	345	NaN	NaN	0	0
historical_1p0	R2	345	NaN	NaN	0	0
historical_1p0	R1	346	NaN	NaN	0	0
historical_1p0	R2	346	NaN	NaN	0	0
historical_1p0	R1	347	NaN	NaN	1	0
historical_1p0	R2	347	NaN	NaN	0	0
historical_1p0	R1	348	NaN	NaN	0	0
historical_1p0	R2	348	NaN	NaN	0	0
historical_1p0	R1	349	NaN	NaN	0	1
historical_1p0	R2	349	NaN	NaN	0	1
historical_1p0	R1	350	NaN	NaN	0	1
historical_1p0	R2	350	NaN	NaN	0	0
historical_1p0	R1	351	NaN	NaN	0	0
historical_1p0	R2	351	NaN	NaN	0	0
historical_1p0	R1	352	NaN	NaN	0	0
historical_1p0	R2	352	NaN	NaN	0	1
historical_1p0	R1	353	NaN	NaN	0	0
historical_1p0	R2	353	NaN	NaN	0	0
historical_1p0	R1	354	NaN	NaN	0	0
historical_1p0	R2	354	NaN	NaN	0	0
historical_1p0	R1	355	NaN	NaN	0	0
historical_1p0	R2	355	NaN	NaN	0	1
historical_1p0	R1	356	NaN	NaN	0	1
historical_1p0	R2	356	NaN	NaN	0	0
historical_1p0	R1	357	NaN	NaN	0	0
historical_1p0	R2	357	NaN	NaN	0	0
historical_1p0	R1	358	NaN	NaN	0	0
historical_1p0	R2	358	NaN	NaN	0	0
historical_1p0	R1	359	NaN	NaN	0	0
historical_1p0	R2	359	NaN	NaN	0	1
historical_1p0	R1	360	NaN	NaN	0	0
historical_1p0	R2	360	NaN	NaN	0	1
historical_1p0	R1	361	NaN	NaN	0	1
historical_1p0	R2	361	NaN	NaN	0	0
historical_1p0	R1	362	NaN	NaN	0	1
historical_1p0	R2	362	NaN	NaN	0	0
historical_1p0	R1	363	NaN	NaN	0	1
historical_1p0	R2	363	NaN	NaN	0	0
historical_1p0	R1	364	NaN	NaN	0	0
historical_1p0	R2	364	NaN	NaN	0	0
historical_1p0	R1	365	NaN	NaN	0	1
historical_1p0	R2	365	NaN	NaN	0	1
historical_1p0	R1	366	NaN	NaN	0	0
historical_1p0	R2	366	NaN	NaN	0	0
historical_1p0	R1	367	NaN	NaN	0	0
historical_1p0	R2	367	NaN	NaN	0	0
historical_1p0	R1	368	NaN	NaN	0	0
historical_1p0	R2	368	NaN	NaN	0	0
historical_1p0	R1	369	NaN	NaN	1	0
historical_1p0	R2	369	NaN	NaN	0	1
historical_1p0	R1	370	NaN	NaN	0	1
historical_1p0	R2	370	NaN	NaN	0	0
historical_1p0	R1	371	NaN	NaN	0	0
historical_1p0	R2	371	NaN	NaN	0	0
historical_1p0	R1	372	NaN	NaN	0	0
historical_1p0	R2	372	NaN	NaN	0	0
historical_1p0	R1	373	NaN	NaN	0	0
historical_1p0	R2	373	NaN	NaN	0	1
historical_1p0	R1	374	NaN	NaN	0	0
historical_1p0	R2	374	NaN	NaN	0	0
historical_1p0	R1	375	NaN	NaN	0	1
historical_1p0	R2	375	NaN	NaN	0	0
historical_1p0	R1	376	NaN	NaN	0	1
historical_1p0	R2	376	NaN	NaN	0	0
historical_1p0	R1	377	NaN	NaN	0	0
historical_1p0	R2	377	NaN	NaN	0	1
historical_1p0	R1	378	NaN	NaN	0	0
historical_1p0	R2	378	NaN	NaN	0	0
historical_1p0	R1	379	NaN	NaN	0	0
historical_1p0	R2	379	NaN	NaN	0	0
historical_1p0	R1	380	NaN	NaN	0	1
historical_1p0	R2	380	NaN	NaN	0	0
historical_1p0	R1	381	NaN	NaN	0	0
historical_1p0	R2	381	NaN	NaN	0	0
historical_1p0	R1	382	NaN	NaN	0	0
historical_1p0	R2	382	NaN	NaN	0	1
historical_1p0	R1	383	NaN	NaN	0	0
historical_1p0	R2	383	NaN	NaN	0	1
historical_1p0	R1	384	NaN	NaN	0	1
historical_1p0	R2	384	NaN	NaN	0	0
historical_1p0	R1	385	NaN	NaN	0	1
historical_1p0	R2	385	NaN	NaN	1	0
historical_1p0	R1	386	NaN	NaN	0	0
historical_1p0	R2	386	NaN	NaN	0	0
historical_1p0	R1	387	NaN	NaN	0	1
historical_1p0	R2	387	NaN	NaN	0	1
historical_1p0	R1	388	NaN	NaN	0	0
historical_1p0	R2	388	NaN	NaN	0	0
historical_1p0	R1	389	NaN	NaN	0	1
historical_1p0	R2	389	NaN	NaN	0	0
historical_1p0	R1	390	NaN	NaN	0	0
historical_1p0	R2	390	NaN	NaN	0	0
historical_1p0	R1	391	NaN	NaN	0	0
historical_1p0	R2	391	NaN	NaN	0	0
historical_1p0	R1	392	NaN	NaN	0	1
historical_1p0	R2	392	NaN	NaN	0	0
historical_1p0	R1	393	NaN	NaN	0	0
historical_1p0	R2	393	NaN	NaN	0	1
historical_1p0	R1	394	NaN	NaN	0	1
historical_1p0	R2	394	NaN	NaN	0	1
historical_1p0	R1	395	NaN	NaN	0	1
historical_1p0	R2	395	NaN	NaN	0	0
historical_1p0	R1	396	NaN	NaN	0	1
historical_1p0	R2	396	NaN	NaN	0	1
historical_1p0	R1	397	NaN	NaN	0	0
historical_1p0	R2	397	NaN	NaN	0	0
historical_1p0	R1	398	NaN	NaN	0	1
historical_1p0	R2	398	NaN	NaN	0	0
historical_1p0	R1	399	NaN	NaN	0	0
historical_1p0	R2	399	NaN	NaN	0	0
historical_1p0	R1	400	NaN	NaN	0	0
historical_1p0	R2	400	NaN	NaN	0	1
