seed_index	world_seed	mode	arm	kappa	reducer	run	n_subjects	observed	p_two_sided	studentization_sd	subject_statistic_skewness	n_positive	n_negative	n_zero	positive_fraction	metric_stream_initial_state_hash	base_stream_state_hash	truth_a_g06_uV	truth_grid_id
40	22360867	benchmark	P4	4	mean	R2	13	-0.00837963294649095	0.000244140625	0.00248653542843063	0.17632776750523	0	13	0	0	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	4.61799281479342	G06
41	22360868	benchmark	P0	0	median	R1	16	-0.000262666857992507	0.00189208984375	0.000100400569576792	-1.28402910501075	3	13	0	0.1875	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4.61799281479342	G06
41	22360868	benchmark	P0	0	median	R2	13	-0.000244879721288907	0.0517578125	0.000127730513049907	0.355151631059765	4	9	0	0.307692307692308	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4.61799281479342	G06
41	22360868	benchmark	P0	0	mean	R1	16	-6.30704371475105e-05	0.35089111328125	6.57085386612787e-05	-0.360078208664375	7	9	0	0.4375	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4.61799281479342	G06
41	22360868	benchmark	P0	0	mean	R2	13	-0.000222930279412184	0.011474609375	9.36480435031097e-05	-0.401232686719622	3	10	0	0.230769230769231	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4.61799281479342	G06
41	22360868	benchmark	P4	4	median	R1	16	-0.00631250573345854	6.103515625e-05	0.00191395959311954	-0.38038521739384	1	15	0	0.0625	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4.61799281479342	G06
41	22360868	benchmark	P4	4	median	R2	13	-0.00710809215419667	0.000244140625	0.00229327540852875	0.136433775480956	0	13	0	0	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4.61799281479342	G06
41	22360868	benchmark	P4	4	mean	R1	16	-0.00663430958840064	3.0517578125e-05	0.00194498446367184	-0.453678691875993	0	16	0	0	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4.61799281479342	G06
41	22360868	benchmark	P4	4	mean	R2	13	-0.00728521766151125	0.000244140625	0.00228447970915233	0.0325955616814771	0	13	0	0	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4.61799281479342	G06
42	22360869	benchmark	P0	0	median	R1	16	-0.000293822473318149	0.01873779296875	0.000128263885212446	0.759032132726637	4	12	0	0.25	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	4.61799281479342	G06
42	22360869	benchmark	P0	0	median	R2	13	-0.000264649762454256	0.012451171875	0.00010987205602659	1.17293497020744	2	11	0	0.153846153846154	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	4.61799281479342	G06
42	22360869	benchmark	P0	0	mean	R1	16	-0.000130156658324312	0.307464599609375	0.000124268387906581	1.16892022238254	5	11	0	0.3125	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	4.61799281479342	G06
42	22360869	benchmark	P0	0	mean	R2	13	-0.00015299871705642	0.11669921875	9.66171237534766e-05	0.872772347910686	3	10	0	0.230769230769231	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	4.61799281479342	G06
42	22360869	benchmark	P4	4	median	R1	16	-0.00625636438700628	6.103515625e-05	0.00182425798756402	0.0560162583646295	1	15	0	0.0625	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	4.61799281479342	G06
42	22360869	benchmark	P4	4	median	R2	13	-0.00657185543463413	0.000244140625	0.00202123289642682	-1.04888136879391	0	13	0	0	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	4.61799281479342	G06
42	22360869	benchmark	P4	4	mean	R1	16	-0.00756633753993235	3.0517578125e-05	0.00215950161252745	-0.328251972495244	0	16	0	0	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	4.61799281479342	G06
42	22360869	benchmark	P4	4	mean	R2	13	-0.00699301650404046	0.000244140625	0.00214191584215406	-0.661483146451673	0	13	0	0	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	4.61799281479342	G06
43	22360870	benchmark	P0	0	median	R1	16	-0.000201138153922269	0.02349853515625	9.18953435796446e-05	0.244735885664365	3	13	0	0.1875	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	4.61799281479342	G06
43	22360870	benchmark	P0	0	median	R2	13	-0.000246536337938224	0.004150390625	9.22249150742732e-05	1.22204642999193	1	12	0	0.0769230769230769	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	4.61799281479342	G06
43	22360870	benchmark	P0	0	mean	R1	16	-1.79825511944033e-05	0.82110595703125	7.6582874558423e-05	0.26004407155659	6	10	0	0.375	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	4.61799281479342	G06
43	22360870	benchmark	P0	0	mean	R2	13	2.28545570003485e-05	0.860107421875	9.85112021532624e-05	1.79608293247366	4	9	0	0.307692307692308	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	4.61799281479342	G06
43	22360870	benchmark	P4	4	median	R1	16	-0.00641627395265161	3.0517578125e-05	0.00179301188731782	-0.296908315124604	0	16	0	0	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	4.61799281479342	G06
43	22360870	benchmark	P4	4	median	R2	13	-0.00742204926443292	0.000244140625	0.00237354862566727	-0.96916496285765	0	13	0	0	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	4.61799281479342	G06
43	22360870	benchmark	P4	4	mean	R1	16	-0.0071920229690337	3.0517578125e-05	0.00193609428949311	-0.175828932149348	0	16	0	0	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	4.61799281479342	G06
43	22360870	benchmark	P4	4	mean	R2	13	-0.00753468861052129	0.000244140625	0.00234795307870857	-0.519812828132895	0	13	0	0	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	4.61799281479342	G06
44	22360871	benchmark	P0	0	median	R1	16	-3.85292518635763e-05	0.705230712890625	9.77434915949607e-05	-0.521259107981522	9	7	0	0.5625	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	4.61799281479342	G06
44	22360871	benchmark	P0	0	median	R2	13	-9.2601643769726e-06	0.9306640625	0.000101883003562336	-0.00142755697535048	7	6	0	0.538461538461538	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	4.61799281479342	G06
44	22360871	benchmark	P0	0	mean	R1	16	4.29085368667523e-05	0.5728759765625	7.31078271504329e-05	0.744516409915685	8	8	0	0.5	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	4.61799281479342	G06
44	22360871	benchmark	P0	0	mean	R2	13	2.53809918748522e-05	0.81103515625	9.96931229011073e-05	0.385982183975083	9	4	0	0.692307692307692	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	4.61799281479342	G06
44	22360871	benchmark	P4	4	median	R1	16	-0.00873603705530033	3.0517578125e-05	0.00244751541887659	0.0130014466485985	0	16	0	0	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	4.61799281479342	G06
44	22360871	benchmark	P4	4	median	R2	13	-0.00749984170980698	0.000244140625	0.00225260326711321	-0.236197806960019	0	13	0	0	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	4.61799281479342	G06
44	22360871	benchmark	P4	4	mean	R1	16	-0.00948323851941676	3.0517578125e-05	0.00260147613119868	-0.321216948024179	0	16	0	0	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	4.61799281479342	G06
44	22360871	benchmark	P4	4	mean	R2	13	-0.00855059723142346	0.000244140625	0.00254244368153033	-0.0285236997538697	0	13	0	0	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	4.61799281479342	G06
45	22360872	benchmark	P0	0	median	R1	16	-0.000259663527533361	0.000640869140625	8.63413129762919e-05	-0.107148474257376	2	14	0	0.125	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	4.61799281479342	G06
45	22360872	benchmark	P0	0	median	R2	13	-0.000245701078229112	0.000244140625	9.16603041386419e-05	-2.195954082599	0	13	0	0	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	4.61799281479342	G06
45	22360872	benchmark	P0	0	mean	R1	16	-0.000119348110392524	0.085174560546875	6.9573668639942e-05	0.226393825862164	2	14	0	0.125	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	4.61799281479342	G06
45	22360872	benchmark	P0	0	mean	R2	13	-0.000105559735054833	0.1962890625	7.89768350178614e-05	-1.06808820308173	7	6	0	0.538461538461538	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	4.61799281479342	G06
45	22360872	benchmark	P4	4	median	R1	16	-0.0079112005508243	3.0517578125e-05	0.00215050953254557	0.00772219462650692	0	16	0	0	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	4.61799281479342	G06
45	22360872	benchmark	P4	4	median	R2	13	-0.00698926793784628	0.000244140625	0.0022789668121118	-0.891734328617654	0	13	0	0	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	4.61799281479342	G06
45	22360872	benchmark	P4	4	mean	R1	16	-0.00832907160286395	3.0517578125e-05	0.00226296502712277	0.112866383622741	0	16	0	0	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	4.61799281479342	G06
45	22360872	benchmark	P4	4	mean	R2	13	-0.00700741933623053	0.000244140625	0.00220136817959759	-0.570286031652129	0	13	0	0	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	4.61799281479342	G06
46	22360873	benchmark	P0	0	median	R1	16	-0.00028992426535294	0.003387451171875	0.000107247982011378	0.304232072933286	2	14	0	0.125	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	4.61799281479342	G06
46	22360873	benchmark	P0	0	median	R2	13	-0.000291796668616969	0.0322265625	0.000139280846423835	0.846360569674088	2	11	0	0.153846153846154	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	4.61799281479342	G06
46	22360873	benchmark	P0	0	mean	R1	16	-9.61895334913138e-05	0.18975830078125	7.17378029964225e-05	-0.221312398459185	4	12	0	0.25	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	4.61799281479342	G06
46	22360873	benchmark	P0	0	mean	R2	13	-5.2567190412051e-05	0.675537109375	0.000112781536372966	1.31056436897771	6	7	0	0.461538461538462	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	4.61799281479342	G06
46	22360873	benchmark	P4	4	median	R1	16	-0.0072280174249224	3.0517578125e-05	0.00217711447595666	-1.09829085187115	0	16	0	0	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	4.61799281479342	G06
46	22360873	benchmark	P4	4	median	R2	13	-0.00739243547632649	0.000244140625	0.0022065285865706	-0.0430625686457449	0	13	0	0	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	4.61799281479342	G06
46	22360873	benchmark	P4	4	mean	R1	16	-0.00801812693059299	3.0517578125e-05	0.00230038735916582	-0.648005959420159	0	16	0	0	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	4.61799281479342	G06
46	22360873	benchmark	P4	4	mean	R2	13	-0.00779890390405723	0.000244140625	0.00229826882196064	0.0815104983530156	0	13	0	0	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	4.61799281479342	G06
47	22360874	benchmark	P0	0	median	R1	16	-0.000158509558703117	0.087615966796875	9.27492881488075e-05	0.875349310194412	4	12	0	0.25	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4.61799281479342	G06
47	22360874	benchmark	P0	0	median	R2	13	-0.000142844321395063	0.09912109375	8.63332442214402e-05	-0.266605926753668	4	9	0	0.307692307692308	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4.61799281479342	G06
47	22360874	benchmark	P0	0	mean	R1	16	8.08858367434799e-06	0.92877197265625	8.58681741418986e-05	0.666236549834423	6	10	0	0.375	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4.61799281479342	G06
47	22360874	benchmark	P0	0	mean	R2	13	-3.64571742841435e-05	0.702880859375	8.97570775758105e-05	-0.14584702828362	6	7	0	0.461538461538462	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4.61799281479342	G06
47	22360874	benchmark	P4	4	median	R1	16	-0.00613850565264257	3.0517578125e-05	0.00184028048979861	-1.27630580624105	0	16	0	0	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4.61799281479342	G06
47	22360874	benchmark	P4	4	median	R2	13	-0.00562317962573011	0.000244140625	0.00176181099501739	-0.6721855987962	0	13	0	0	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4.61799281479342	G06
47	22360874	benchmark	P4	4	mean	R1	16	-0.00702988779033631	3.0517578125e-05	0.00200089106051556	-0.726515805693677	0	16	0	0	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4.61799281479342	G06
47	22360874	benchmark	P4	4	mean	R2	13	-0.00619970761279633	0.000244140625	0.00188713309598165	-0.755617023046074	0	13	0	0	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4.61799281479342	G06
48	22360875	benchmark	P0	0	median	R1	16	-0.000141347214779762	0.1182861328125	8.96854251502874e-05	-0.472510097796841	5	11	0	0.3125	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	4.61799281479342	G06
48	22360875	benchmark	P0	0	median	R2	13	-0.00025572966538666	0.00634765625	9.86835932548938e-05	0.869028150730453	2	11	0	0.153846153846154	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	4.61799281479342	G06
48	22360875	benchmark	P0	0	mean	R1	16	-0.000105549577875835	0.181121826171875	7.79930571369723e-05	0.576904993383479	6	10	0	0.375	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	4.61799281479342	G06
48	22360875	benchmark	P0	0	mean	R2	13	-0.000115225884108622	0.177978515625	8.38753724887324e-05	-0.352194716157273	6	7	0	0.461538461538462	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	4.61799281479342	G06
48	22360875	benchmark	P4	4	median	R1	16	-0.00786579547787878	3.0517578125e-05	0.00227526924037258	-0.20629957874585	0	16	0	0	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	4.61799281479342	G06
48	22360875	benchmark	P4	4	median	R2	13	-0.00792604634698462	0.000244140625	0.00251310947081058	-0.405188725671754	0	13	0	0	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	4.61799281479342	G06
48	22360875	benchmark	P4	4	mean	R1	16	-0.00818589182717095	3.0517578125e-05	0.00232171064252631	-0.217384239714298	0	16	0	0	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	4.61799281479342	G06
48	22360875	benchmark	P4	4	mean	R2	13	-0.00859043644308752	0.000244140625	0.00262990629796428	-0.415164966673558	0	13	0	0	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	4.61799281479342	G06
49	22360876	benchmark	P0	0	median	R1	16	-0.000333676292731972	0.001922607421875	0.000114786949482051	0.783193035347152	3	13	0	0.1875	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	4.61799281479342	G06
49	22360876	benchmark	P0	0	median	R2	13	4.84535849884376e-06	0.966796875	0.000104514854052416	-0.670253390126893	7	6	0	0.538461538461538	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	4.61799281479342	G06
49	22360876	benchmark	P0	0	mean	R1	16	-0.000222451937617812	0.02056884765625	9.82114141793412e-05	1.26761353445469	3	13	0	0.1875	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	4.61799281479342	G06
49	22360876	benchmark	P0	0	mean	R2	13	0.000109361455451167	0.354736328125	0.000113628164700081	0.0985148332843318	8	5	0	0.615384615384615	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	4.61799281479342	G06
49	22360876	benchmark	P4	4	median	R1	16	-0.0078047439249417	3.0517578125e-05	0.00218154702960285	-0.703459810835015	0	16	0	0	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	4.61799281479342	G06
49	22360876	benchmark	P4	4	median	R2	13	-0.00634303897301296	0.000244140625	0.00202490243474315	-0.664387361315668	0	13	0	0	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	4.61799281479342	G06
49	22360876	benchmark	P4	4	mean	R1	16	-0.00861703953451733	3.0517578125e-05	0.00234006214711152	-0.451743360379479	0	16	0	0	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	4.61799281479342	G06
49	22360876	benchmark	P4	4	mean	R2	13	-0.00712866519915784	0.000244140625	0.00224576472974835	-0.514376657750238	0	13	0	0	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	4.61799281479342	G06
50	22360877	benchmark	P0	0	median	R1	16	-0.000274975636656121	0.019744873046875	0.000122046037655799	0.138874504461763	4	12	0	0.25	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4.61799281479342	G06
50	22360877	benchmark	P0	0	median	R2	13	-0.00020419137657372	0.00830078125	8.30815679743564e-05	-0.240725629132613	3	10	0	0.230769230769231	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4.61799281479342	G06
50	22360877	benchmark	P0	0	mean	R1	16	-0.000134895487391601	0.23846435546875	0.000112454774279147	0.232574487970109	6	10	0	0.375	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4.61799281479342	G06
50	22360877	benchmark	P0	0	mean	R2	13	-0.000103035786942856	0.13330078125	6.77893022763297e-05	-0.843640434622737	6	7	0	0.461538461538462	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4.61799281479342	G06
50	22360877	benchmark	P4	4	median	R1	16	-0.00664706387862844	3.0517578125e-05	0.00184036388735848	-0.18538595576628	0	16	0	0	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4.61799281479342	G06
50	22360877	benchmark	P4	4	median	R2	13	-0.00566494631368425	0.000244140625	0.00176391631052721	-0.718197987253673	0	13	0	0	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4.61799281479342	G06
50	22360877	benchmark	P4	4	mean	R1	16	-0.00739819489983845	3.0517578125e-05	0.00203083518851216	-0.116580483448748	0	16	0	0	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4.61799281479342	G06
50	22360877	benchmark	P4	4	mean	R2	13	-0.00590975802995613	0.000244140625	0.00179432238647984	-0.549829678128838	0	13	0	0	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4.61799281479342	G06
